sample_id,journal,journal_slug,source_tier,year,article_title,doi,pmcid,figure_id,article_url,source_image_url,resolved_image_url,license,license_url,rights_status,third_party_review,caption_score,caption,asset_path,content_type,size_bytes,sha256,inspection_status
nature-communications-005-PMC13554080-Fig1,Nature Communications,nature-communications,core,2026,Design of a live-attenuated bacterial vaccine using effector network engineering,10.1038/s41467-026-76138-7,PMC13554080,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554080/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7dd3/13554080/be6ebbce6667/41467_2026_76138_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7dd3/13554080/be6ebbce6667/41467_2026_76138_Fig1_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,15,"A Experimental design of rechallenge experiments to determine the colonisation threshold necessary to induce protective immunity. B CR WT CFU enumeration at 8 dpc versus bacterial burden during primary infection with CR WT or CR effector mutants at 8 dpi. Each point represents the value of an individual mouse. The dotted line represents the limit of detection. C Non-essential T3SS effector deletion sequence and corresponding faecal CFU enumeration at 8 dpi. Those effectors which resulted in faecal shedding below the set threshold of 10 7 CFUs/GoF were maintained within the network. The maintained effectors are represented by dark grey boxes. CRV was generated after the deletion of 21 effectors. The red dotted line represents the colonisation threshold. Line represents geometric mean ± geometric SD. Each data point represents one mouse ( n = 24 (WT CR) and 7 (CRV) independent experiments). D Effectors forming the CRV network functionally converge on host processes to lower inflammation, inhibit cell death, remodel the cytoskeleton and disrupt tight junctions and protein trafficking. dpi = days post-infection, dpc = days post-challenge. LoC = limit of detection. Statistical difference was determined by a two-way Student’s t test; *** p < 0.001. Source data are provided as a Source Data file. Source Data",assets/raw/nature-communications/nature-communications-005-PMC13554080-Fig1.webp,image/webp,176566,4b3cc71f72bcd7bcf91dd5129316e1333f5b6abf0ec6372b993fa525b30c2b7a,downloaded_unannotated
nature-communications-006-PMC13554080-Fig4,Nature Communications,nature-communications,core,2026,Design of a live-attenuated bacterial vaccine using effector network engineering,10.1038/s41467-026-76138-7,PMC13554080,Fig4,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554080/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7dd3/13554080/ce42dc7fecfc/41467_2026_76138_Fig4_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7dd3/13554080/ce42dc7fecfc/41467_2026_76138_Fig4_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,11,"A T3SS assembly and effector delivery and A/E lesion formation are ablated in Δ escN and Δ eae mutants, respectively. B Vaccine strategy schematic. Mice were challenged with respective treatments, the infection tracked, and then mice were rechallenged with CR WT at 30 dpi to assess protective responses from the initial challenge. C , D Full infection kinetics of primary infection and CFU/GoF at 8 dpi. n = three biological replicates, 5 mice per group. Dot represents geometric mean ± geometric SD ( C ). Each dot represents an individual mouse value. Line represents geometric mean ± geometric SD ( D ). E Local and systemic IgG titres targeting CR, determined by heat-killed whole-bacterial cell ELISA. Each dot represents an individual mouse value, line represents mean ± SD. n = 3 (serum) or 2 (colonic explant) biological replicates, 3-5 mice per group. F CFU counts at 8 days post CR WT rechallenge. n = 2, dpc = days post challenge, dpi = days post infection, LoD = limit of detection. Statistical difference was determined by calculating Area Under the Curve ( C ) or log transformation ( D and F ) and by one-way ANOVA ( C – F ) with Tukey’s multiple comparison test, including all T pairwise comparisons. Only significant comparisons are shown, non-significant comparisons (p > 0.05) are omitted; ** p < 0.01; *** p < 0.001; **** p < 0.0001. Source data are provided as a Source Data file. Source Data",assets/raw/nature-communications/nature-communications-006-PMC13554080-Fig4.webp,image/webp,85516,6146766010ae08cf49fc49c4780d43ff4b0fb46ef2a7ef58a608a156c0b8c918,downloaded_unannotated
nature-communications-007-PMC13554069-Fig4,Nature Communications,nature-communications,core,2026,Synchronous Holocene thinning of Pine Island Glacier and its tributaries influenced by ice-shelf unpinning,10.1038/s41467-026-76244-6,PMC13554069,Fig4,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554069/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8050/13554069/636c70034dd4/41467_2026_76244_Fig4_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8050/13554069/636c70034dd4/41467_2026_76244_Fig4_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,12,"Each panel shows the averaged modelled ice-sheet thinning profile (15 ka to present; six points each) for the centreline of each glacier (thick line) and at nunatak sites (thin lines), alongside exposure-age data from the adjacent nunataks (coloured circles with error bars indicating 1σ external uncertainties; Supplementary Data 1 ). a Lucchitta Glacier trough and exposure ages from Dean Nunataks and Slusher Nunatak. b Larter Glacier trough and exposure ages from nunataks on both its northern margin (Maish Nunatak, Mount Moses and Siren Rock) and southern margin (Webber Nunatak, Mount Manthe and Wold Nunatak). Note: Three samples (from Mount Moses) are located below the modern ice elevation next to a windscoop (see ref. 14 ). c Pine Island Glacier trough and exposure ages from Evans Knoll, Winkie Nunatak, Shepherd Dome, Inman Nunatak and Meyers Nunatak. In the model, ice elevation is represented as thickness above modern (time = 0). The spatial evolution of ice thinning at these sites is shown in Supplementary Movie 1 .",assets/raw/nature-communications/nature-communications-007-PMC13554069-Fig4.webp,image/webp,101830,09ade3f3acfaf5252cd4bf601e0295c66e5ffb91cd5da818835d8aac3c13c2f5,downloaded_unannotated
nature-communications-008-PMC13554069-Fig6,Nature Communications,nature-communications,core,2026,Synchronous Holocene thinning of Pine Island Glacier and its tributaries influenced by ice-shelf unpinning,10.1038/s41467-026-76244-6,PMC13554069,Fig6,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554069/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8050/13554069/a6d71c828758/41467_2026_76244_Fig6_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8050/13554069/a6d71c828758/41467_2026_76244_Fig6_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,12,"a The Pine Island Glacier system at 10.4 model ka, with a flowline (dashed line, A-A’) propagated along the Larter Glacier trough. The ice shelf colour reflects the buttressing factor (see Methods), with yellow representing little to no buttressing, and red indicating a high degree of buttressing. b Cross section of the flowline shown in ( a ). The ice sheet and ice shelf are represented in blue, and the bed is represented in dark brown. Two distinct pinning points occur under the floating portion of the ice shelf. The ungrounded portions of the ice-shelf base are coloured according to buttressing factor, indicated by the vertical scale bar (right).",assets/raw/nature-communications/nature-communications-008-PMC13554069-Fig6.webp,image/webp,52032,d075b0acaba9bf01bf22cb859c46a41eb86bbdb632a4e9d790b7b41569d33774,downloaded_unannotated
nature-communications-009-PMC13550544-Fig1,Nature Communications,nature-communications,core,2026,Ultrafast directional hot carrier transfer in bilayer perovskite heterojunctions,10.1038/s41467-026-76790-z,PMC13550544,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13550544/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b16f/13550544/9da00334a5e3/41467_2026_76790_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b16f/13550544/9da00334a5e3/41467_2026_76790_Fig1_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,38,"a Schematic illustration of conventional carrier transfer between high and low band gap semiconductors. Red arrows highlight the flow of cooled carriers across the interface, driven by the band energy gradient. b Hot carrier transfer from a low band gap (FAPbBr 3 ) semiconductor to a high band gap semiconductor (CsPbBr 3 ). Under high-energy pumping conditions, hot carriers are generated in both high- and low-band-gap semiconductors, and different hot-carrier cooling rates influence transfer dynamics, directing hot carriers into materials with faster cooling pathways.",assets/raw/nature-communications/nature-communications-009-PMC13550544-Fig1.webp,image/webp,33448,2ce6db40838104f87861ce061e254fa3c25018caab981f512afb26694649cf28,downloaded_unannotated
nature-communications-010-PMC13550544-Fig2,Nature Communications,nature-communications,core,2026,Ultrafast directional hot carrier transfer in bilayer perovskite heterojunctions,10.1038/s41467-026-76790-z,PMC13550544,Fig2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13550544/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b16f/13550544/e5eb07da2dcb/41467_2026_76790_Fig2_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b16f/13550544/e5eb07da2dcb/41467_2026_76790_Fig2_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,17,"a Schematic illustration of the lamination process used to fabricate bilayer perovskite heterojunctions. b Absorption spectra of CsPbBr 3 , FAPbBr 3 , and laminated bilayer films. c X-ray diffraction (XRD) patterns of CsPbBr 3 , FAPbBr 3 , and CsPbBr 3 films after lamination processes. d–f Cross-sectional SEM images obtained from CsPbBr 3 ( d ), FAPbBr 3 ( e ), and laminated bilayer films ( f ). g–i Top-view SEM images of CsPbBr 3 ( g ), FAPbBr 3 ( h ), and CsPbBr 3 films after the lamination process ( i ). Scale bars, 200 nm μm; a.u., arbitrary units.",assets/raw/nature-communications/nature-communications-010-PMC13550544-Fig2.webp,image/webp,281722,38278029a334ef30e3a1443b9b6c64f8107a8613bdf9cbea3b314cfe4a473aa3,downloaded_unannotated
nature-communications-011-PMC13554182-Fig1,Nature Communications,nature-communications,core,2026,From helices to superhelices through hierarchical assembly across competing pathways,10.1038/s41467-026-76656-4,PMC13554182,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554182/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/efc3/13554182/d3b5b7ca0052/41467_2026_76656_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/efc3/13554182/d3b5b7ca0052/41467_2026_76656_Fig1_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,14,a Molecular structure of the building-block QRD . b Preparation protocols of Agg A – D . c Top: CD spectra of Agg A–D in solution. [ QRD ] = 20 μM 1:9 DCE/MCH ( l = 1 cm). Bottom: corresponding UV-Vis spectra at the same conditions. d Energy landscape with measured ΔH assem of each aggregate determined by ITC. AFM images of Agg A – D on mica substrates (scale bars are 1 μm). The cartoons labeled “secondary nucleation” emphasize the hierarchical assembly pathway leading to Agg D (superhelix).,assets/raw/nature-communications/nature-communications-011-PMC13554182-Fig1.webp,image/webp,145592,ebe0342701fee1f87ad8542d63087af78b9b344e213865c4d2525bcaca8c73c1,downloaded_unannotated
nature-communications-012-PMC13554182-Fig2,Nature Communications,nature-communications,core,2026,From helices to superhelices through hierarchical assembly across competing pathways,10.1038/s41467-026-76656-4,PMC13554182,Fig2,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554182/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/efc3/13554182/4b617339b94a/41467_2026_76656_Fig2_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/efc3/13554182/4b617339b94a/41467_2026_76656_Fig2_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"CD spectral changes of a Agg A (20 μM, 1/9 DCE/MCH) over the course of 26 days at room temperature, b Agg B (20 μM, 1/9 DCE/MCH), and c Agg C (20 μM, 1/9 DCE/MCH) over the course of 14 days at room temperature. The relative aggregate fractions obtained by spectral deconvolution (see Section 6 in Supplementary Information) at different concentrations for d Agg A , e Agg B , and f Agg C .",assets/raw/nature-communications/nature-communications-012-PMC13554182-Fig2.webp,image/webp,112658,1f37bf3484681dd5e3d7dc1d8f0e7020f0fb632d7b237acdca96a169bccbec46,downloaded_unannotated
nature-communications-013-PMC13554230-Fig1,Nature Communications,nature-communications,core,2026,Segment any tumour: an uncertainty-aware vision foundation model for whole-body analysis,10.1038/s41467-026-76531-2,PMC13554230,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554230/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bffe/13554230/899be7d12986/41467_2026_76531_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bffe/13554230/899be7d12986/41467_2026_76531_Fig1_HTML.webp,CC BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,35,"a Illustration depicts three segmentation workflows: traditional manual segmentation, AI/ML-based automated segmentation, and AI/ML-based segmentation with human-in-the-loop refinement. b Task-specific deep learning paradigms. Here, predictions are produced in a fully automated manner without provision for human intervention or adjustment, reflecting the deterministic and task-locked nature of such models. c Prompt-driven vision foundation models. Here, predictions are conditioned on user-provided prompts, allowing flexible adaptation across diverse tasks and modalities, and enabling human-in-the-loop interaction to refine segmentation outcomes. d Overview of the proposed uncertainty-aware vision foundation architecture. Here, F ( ⋅ ) represents the SAT3D segmentation backbone, while ψ (⋅) denotes its discriminator (critic) network. For an input medical volume X , the prediction mask Y ^ is generated by F ( ⋅ ) and subsequently evaluated by ψ (⋅) to produce a confidence map Z , highlighting certain and uncertain regions. “Fig. 1 "" created in BioRender. Peiris, H. (2026) https://BioRender.com/snh6p2f , licensed under CC BY 4.0.",assets/raw/nature-communications/nature-communications-013-PMC13554230-Fig1.webp,image/webp,164170,e28ff911e8f4a59b70fbf1dd4110b70577566c4fbb669f20ea5630624fcb4f56,downloaded_unannotated
nature-communications-014-PMC13554230-Fig7,Nature Communications,nature-communications,core,2026,Segment any tumour: an uncertainty-aware vision foundation model for whole-body analysis,10.1038/s41467-026-76531-2,PMC13554230,Fig7,https://pmc.ncbi.nlm.nih.gov/articles/PMC13554230/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bffe/13554230/7be0dc1d8aee/41467_2026_76531_Fig7_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/bffe/13554230/7be0dc1d8aee/41467_2026_76531_Fig7_HTML.webp,CC BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,19,"a In addition to point-based interactions, the model supports scribbles, bounding boxes, and textual inputs within a unified prompting workflow. Spatial prompts (points, scribbles, and boxes) and semantic prompts (text) are encoded as sparse tokens, while previous masks and confidence maps are encoded as dense prompts. These are jointly processed by a transformer-based mask decoder, enabling iterative refinement through a confidence-guided feedback loop. b Radar plot shows DSC performance across tumour types for all methods, while bar plots summarise the corresponding mean values across tumour categories. “Fig. 7 "" Created in BioRender. Peiris, H. (2026) https://BioRender.com/snh6p2f , licensed under CC BY 4.0. Source data are provided as a Source Data file.",assets/raw/nature-communications/nature-communications-014-PMC13554230-Fig7.webp,image/webp,125132,2c666210b76f17c48858643ec52d2018277762dc977a1f924ce9099b385d989d,downloaded_unannotated
nature-communications-015-PMC13550466-Fig1,Nature Communications,nature-communications,core,2026,Evidence of dengue transmission and a diverse Aedes mosquito virome on the Congo’s Angola border,10.1038/s41467-026-76453-z,PMC13550466,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13550466/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b609/13550466/f8f21e806d30/41467_2026_76453_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b609/13550466/f8f21e806d30/41467_2026_76453_Fig1_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,10,"Schematic of the viral metagenomic, mosquito species, and blood meal analysis of Aedes mosquitoes from the Democratic Republic of the Congo (Created in BioRender. He, W. (2026) https://BioRender.com/o1ki1ib ).",assets/raw/nature-communications/nature-communications-015-PMC13550466-Fig1.webp,image/webp,94828,2f0428c2eae32044a8f599cce742b25c4c3d4532e469f8f334975cda64b86c1b,downloaded_unannotated
nature-communications-016-PMC13547291-Fig1,Nature Communications,nature-communications,core,2026,Uncovering the signaling networks of disseminated glioblastoma cells in vivo with INSIGHT,10.1038/s41467-026-76587-0,PMC13547291,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13547291/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/ebc1/13547291/55f1dc95c588/41467_2026_76587_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/ebc1/13547291/55f1dc95c588/41467_2026_76587_Fig1_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,10,"a Schematic of the INSIGHT platform. Flash-frozen tissue is cryosectioned, fixed, dissociated into single cells, and sorted by FACS using fluorophore-conjugated antibodies or endogenous fluorophores. Proteins are digested, tandem mass tag-labeled, and analyzed by LC-MS/MS. Phosphotyrosine peptides are enriched by immunoprecipitation and IMAC, whereas phosphoserine and phosphothreonine peptides undergo high-pH fractionation and IMAC enrichment. Part of the figure was created with BioRender. b Differential abundance of phosphopeptides and proteins relative to flash-frozen mouse brain tissue. Total identifications and percentages of significantly up- and downregulated IDs (fold-change ≥ 2, adjusted p ≤ 0.05) are shown. c O4-positive oligodendroglial cells were sorted from O4-negative cells in mouse brains. Part of the figure was made using BioRender. d Representative FACS profile of O4+ and O4− populations showing side scatter area and O4 fluorescence intensity. e Numbers of proteins and phosphopeptides identified at 1% FDR and high-stringency filtering. f Percentages of pY, pS, and pT phosphopeptides identified in ( e ). g Differentially expressed phosphopeptides and proteins between O4+ and O4− cells. The upper quadrant represents IDs enriched in O4+ cells. Oligodendrocyte markers are shown in blue. Differentially expressed IDs (1.5-fold change, adjusted p ≤ 0.05) are shown in black, with percentages indicated. h Top enriched biological processes in O4+ and O4− proteomes based on differentially expressed proteins (1.5-fold change, adjusted p ≤ 0.05). Counts indicate matched genes. i Kinome and phosphatome tree depicting the level of O4-positive and O4-negative enriched total and phosphorylated kinases and phosphatases. Node sizes are based on the log-transformed fold change of O4-positive to O4-negative expression data. j Heatmap showing predicted receptor-ligand interactions between O4+ and O4− cells involved in myelin maintenance using NicheNet. Relative pY, pS, and pT abundance for receptors identified in O4+ cells is shown above. Source data are provided as a Source Data file. For ( b , g ), statistical significance was assessed using FDR-adjusted two-sided P - values. For h , adjusted P values were calculated using the Benjamini-Hochberg method.",assets/raw/nature-communications/nature-communications-016-PMC13547291-Fig1.webp,image/webp,297922,97caf3c9d8e6a4d1bec4c424d6e5f8b283dc7207ce45e874bc96293e57f47958,downloaded_unannotated
nature-communications-017-PMC13547291-Fig6,Nature Communications,nature-communications,core,2026,Uncovering the signaling networks of disseminated glioblastoma cells in vivo with INSIGHT,10.1038/s41467-026-76587-0,PMC13547291,Fig6,https://pmc.ncbi.nlm.nih.gov/articles/PMC13547291/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/ebc1/13547291/39aab3376884/41467_2026_76587_Fig6_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/ebc1/13547291/39aab3376884/41467_2026_76587_Fig6_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,9,"a Pathway enrichment analysis of phosphoproteins significantly downregulated in disseminated G6 tumors compared to primary G6 tumors. Membership of the phosphoproteins (nodes) in each pathway is denoted by the same colors as the pathway annotated (top). Pathway terms with the lowest P values were annotated, and those that shared the phosphoproteins and had similar pathway terms were shown as extra nodes. b GSEA plots for the gene set “Hallmark Myc targets v1” comparing disseminated vs. primary tumor cells. BH adjusted one-sided P value for each sample are indicated. c Fold changes of pT373-RB1 as quantified by INSIGHT of G6 tumor cells. BH-adjusted two-sided P -values (p’) and unadjusted two-sided P -value (p) shown. n = 9 primary and 7 disseminated biological replicates. d G6 PDX tumor-bearing brains analyzed by co-IF. Staining for pT373-RB1 (green), and pS807/S811-RB1 (green), with DAPI (blue, nuclei), human EGFR (red), and human Lamin A/C (cyan) shown. The whole section (left) with dotted lines delineates the left hemisphere, the core, and the invasive margin of the primary tumor. The magnified regions (right) shown are labeled in the whole section: A (tumor core), B (tumor margin), and C (left hemisphere). Scale bar = 40 µm. e The percentage of pT373-RB1+ and pS807/811-RB1 + G6 tumor cells stained in d. Biological replicates for pS807/811-RB1+ were contralateral hemisphere ( n = 9), core ( n = 10), and margin ( n = 10), and for pT373-RB1+ were contralateral hemisphere, core, and margin ( n = 8 each). Two-sided one-way ANOVA P values are shown at the top (left, p = 5.9 × 10⁻⁴; right, p = 2.9 × 10⁻⁴). f Same analysis as in ( d ) performed for G12 PDX model. g Same analysis as in e performed for G12 PDX model stained in ( f ). ANOVA P values: left, p = 1.8 × 10⁻³; right, p = 1.3 × 10⁻⁴. Source data are provided as a Source Data file. The box plots have center lines indicating the median, box limits indicating the upper and lower quartiles, and whiskers indicating 1.5× the interquartile range. For ( e – g ), Tukey’s multiple comparisons adjustment was done.",assets/raw/nature-communications/nature-communications-017-PMC13547291-Fig6.webp,image/webp,247516,ec7760e35171ba88058dfdd6cb6e950fd08d12124b966425e94b06ccf475bfd2,downloaded_unannotated
nature-communications-018-PMC13542091-Fig5,Nature Communications,nature-communications,core,2026,Regional diversity of cranial skeletal stem cells governs bone morphogenetic protein-2 mediated bone regeneration,10.1038/s41467-026-76286-w,PMC13542091,Fig5,https://pmc.ncbi.nlm.nih.gov/articles/PMC13542091/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0f83/13542091/187550d160ae/41467_2026_76286_Fig5_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0f83/13542091/187550d160ae/41467_2026_76286_Fig5_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,17,"a Schematic illustration of the calvarial defect transplantation experiment to assay SSC activity in vivo. Created in BioRender. Takematsu, E. (2026) https://BioRender.com/8tyiqep . Representative images of Pentachrome staining (first column), and IHC staining for Osterix (middle column) and Sox9 (right column), in calvarial defects implanted with b femur-, d parietal-, f occipital-, h mandibular-, and j nasal-SSCs, respectively. All images are sectioned in the coronal plane. Top row: SSC-only implants. Bottom row: SSC + BMP-2 implants. For IHC, green indicates implanted SSCs (GFP), red indicates Osterix or Sox9 staining, and blue indicates DAPI nuclear staining. White arrows mark double-positive GFP + /Osterix + or GFP + /Sox9 + cells, representing SSCs differentiating toward the osteoblastic (Osterix + ) or chondrogenic (Sox9 + ) lineage. Quantitative analysis of lineage differentiation of transplanted c femur-, e parietal-, g occipital-, i mandibular-, and k nasal-SSCs, respectively, without (left bar) and with (right bar) BMP-2 treatment, based on IHC for Osterix and Sox9. Top: percentage of Osterix + GFP + cells over total GFP + cells. Bottom: percentage of Sox9 + GFP + cells over total GFP⁺ cells ( n = 4–6 biological replicates per condition, error bar is S.E.M.). Comparison of percentage of transplanted SSCs (GFP + ) that were l Osterix + or m Sox9 + between SSCs from indicated bones ( n = 4–6 biological replicates per condition, error bar is S.E.M.). Data reflect non-BMP-2-treated SSCs. Difference in the percentage of n Osterix + or o Sox9 + transplanted SSCs between the BMP-2 treated condition and the control (non-treated) condition. Positive values indicate increased osteoblastic ( n ) or chondrogenic ( o ) commitment with BMP-2 treatment; negative values indicate decreased osteoblastic ( n ) or chondrogenic ( o ) commitment with BMP-2 treatment. Statistical significance was determined using a t-test (two-tailed) to compare two samples and one-way ANOVA with a Tukey post-hoc test to compare multiple samples. * p < 0.05, ** p < 0.01, *** p < 0.001, and **** p < 0.0001.",assets/raw/nature-communications/nature-communications-018-PMC13542091-Fig5.webp,image/webp,400292,ca95386e2122512374f441d8fcd37b233423c658c6ebf79f4196531e9688d8d3,downloaded_unannotated
nature-communications-019-PMC13542091-Fig1,Nature Communications,nature-communications,core,2026,Regional diversity of cranial skeletal stem cells governs bone morphogenetic protein-2 mediated bone regeneration,10.1038/s41467-026-76286-w,PMC13542091,Fig1,https://pmc.ncbi.nlm.nih.gov/articles/PMC13542091/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0f83/13542091/d2c03325047d/41467_2026_76286_Fig1_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0f83/13542091/d2c03325047d/41467_2026_76286_Fig1_HTML.webp,http://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,mirror_allowed_ccby_or_cc0,caption_screen_pass,17,"a Schematic illustration of mouse bones evaluated in this study, indicating their developmental origin. Created in BioRender. Takematsu, E. (2026) https://BioRender.com/mftr3ke . Confocal images of the frontal bone ( b ), parietal bone ( c ), occipital bone ( d ), nasal bone ( e ), and mandibular bone ( f ) from Actin CreER ;R26 VT2/GK3 mice, with yellow outlined regions indicating clones composed of ≥5 adjacent cells expressing the same Rainbow color. All images were taken at postnatal day (P)45, 35 days after tamoxifen injection at P10. b – e Is coronal, and f is sagittal section. d–f Show low magnification image in top panel, with higher magnification (20×) images in bottom panels (from regions corresponding to yellow squares in lower-power images). g Quantification of clone density (clones per mm 2 ) in the indicated bones. n = 4–6 mice; multiple fields were analyzed per region and per mouse. Statistical significance was determined by one-way ANOVA with Tukey’s post hoc test. For indicated comparisons, * p < 0.05, ** p < 0.01, *** p < 0.001, and **** p < 0.0001. Statistical analyses were performed using GraphPad Prism 9 (GraphPad).",assets/raw/nature-communications/nature-communications-019-PMC13542091-Fig1.webp,image/webp,759938,78995adad38a49485484e5cf689ccddd7ff9f31d7aa0b05c017dab6b32d19627,downloaded_unannotated
nature-communications-020-PMC13542293-Fig6,Nature Communications,nature-communications,core,2026,"Network model for alignment, stitching and slice-to-volume 3D reconstruction of large-scale spatially resolved slices",10.1038/s41467-026-71042-6,PMC13542293,Fig6,https://pmc.ncbi.nlm.nih.gov/articles/PMC13542293/,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f8a8/13542293/5dfbb3c59606/41467_2026_71042_Fig6_HTML.webp,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f8a8/13542293/5dfbb3c59606/41467_2026_71042_Fig6_HTML.webp,CC BY,,mirror_allowed_ccby_or_cc0,caption_screen_pass,7,"A Schematic workflow of GEASO for aligning two adjacent cross-modality STARmap (RNA) and RIBOmap (protein) slices sequenced from mouse brain, where cells are colored by annotated cell types. B Spatial distribution of single-cell relative translation efficiency (scRTE) for cell-type-specific biomarkers in the RIBOmap slice. Cells of the annotated cell type with available scRTE values are colored by scRTE levels, while others are colored in gray, and the boxplots below compare the expression level of corresponding marker genes between the STARmap and RIBOmap slices. For allbox plots, the center line represents the median, box limits represent the upper and lower quartiles (25th and 75th percentiles), and the whiskers represent 1.5 × the interquartile range. The sample sizes n represent individual cells ( n = 8, 849 STARmap cells and n = 8, 999 RIBOmap cells for Oligodendrocytes, n = 18, 800 STARmap cells, and n = 17, 827 RIBOmap cells for Telencephalon interneurons). P values are calculated using the two-sided Mann-Whitney U test ( P < 2.2 × 10 −226 for Fth1 , P < 2.2 × 10 −226 for Mbp , P = 6.5 × 10 −53 for Qdpr , P = 3.0 × 10 −26 for Eef1a1 , and P < 2.2 × 10 −226 for Kif5a ). C Visualization of spatial position of RNA and H3K4me3 sequenced regions within P22 juvenile mouse brain tissue. D Visualization of spatial transcriptomics and H3K4me3 slices, where spots are colored by annotated regions. E The spatial distributions of two regions before and after slice alignment. F . Confusion matrix of region correspondences before and after slice alignment. Barplots on the axis represents the counts of all regions. Source data are provided as a Source Data file.",assets/raw/nature-communications/nature-communications-020-PMC13542293-Fig6.webp,image/webp,553240,9f4bcc40877b32d3efbb0837de382a66b8d93de00a94410cf9425e8f088fd746,downloaded_unannotated
